p_BB_G,p_BW_G,p_WB_G,p_WW_G
0.24,1.0,0.21,0.77
0.24,1.0,0.25,0.76
0.24,1.0,0.28,0.75
0.24,1.0,0.33,0.73
0.25,1.0,0.14,0.79
0.25,1.0,0.18,0.78
0.25,1.0,0.21,0.77
0.25,1.0,0.25,0.76
0.25,1.0,0.28,0.75
0.25,1.0,0.33,0.73
0.26,1.0,0.14,0.79
0.26,1.0,0.18,0.78
0.26,1.0,0.21,0.77
0.26,1.0,0.25,0.76
0.26,1.0,0.28,0.75
0.26,1.0,0.33,0.73
0.27,1.0,0.14,0.79
0.27,1.0,0.18,0.78
0.27,1.0,0.21,0.77
0.27,1.0,0.25,0.76
0.27,1.0,0.28,0.75
0.27,1.0,0.33,0.73
0.28,1.0,0.14,0.79
0.28,1.0,0.18,0.78
0.28,1.0,0.21,0.77
0.28,1.0,0.25,0.76
0.28,1.0,0.28,0.75
0.28,1.0,0.33,0.73
0.29,1.0,0.14,0.79
0.29,1.0,0.18,0.78
0.29,1.0,0.21,0.77
0.29,1.0,0.25,0.76
0.29,1.0,0.28,0.75
0.29,1.0,0.33,0.73
0.3,1.0,0.14,0.79
0.3,1.0,0.18,0.78
0.3,1.0,0.21,0.77
0.3,1.0,0.25,0.76
0.3,1.0,0.28,0.75
0.3,1.0,0.33,0.73
0.31,1.0,0.14,0.79
0.31,1.0,0.18,0.78
0.31,1.0,0.21,0.77
0.31,1.0,0.25,0.76
0.31,1.0,0.28,0.75
0.31,1.0,0.33,0.73
0.32,1.0,0.14,0.79
0.32,1.0,0.18,0.78
0.32,1.0,0.21,0.77
0.32,1.0,0.25,0.76
0.32,1.0,0.28,0.75
0.32,1.0,0.33,0.73
0.33,1.0,0.14,0.79
0.33,1.0,0.18,0.78
0.33,1.0,0.21,0.77
0.33,1.0,0.25,0.76
0.33,1.0,0.28,0.75
0.33,1.0,0.33,0.73
0.34,1.0,0.14,0.79
0.34,1.0,0.18,0.78
0.34,1.0,0.21,0.77
0.34,1.0,0.25,0.76
0.34,1.0,0.28,0.75
0.34,1.0,0.33,0.73
0.35000000000000003,1.0,0.14,0.79
0.35000000000000003,1.0,0.18,0.78
0.35000000000000003,1.0,0.21,0.77
0.35000000000000003,1.0,0.25,0.76
0.35000000000000003,1.0,0.28,0.75
0.35000000000000003,1.0,0.33,0.73
0.36,1.0,0.14,0.79
0.36,1.0,0.18,0.78
0.36,1.0,0.21,0.77
0.36,1.0,0.25,0.76
0.36,1.0,0.28,0.75
0.36,1.0,0.33,0.73
0.37,1.0,0.14,0.79
0.37,1.0,0.18,0.78
0.37,1.0,0.21,0.77
0.37,1.0,0.25,0.76
0.37,1.0,0.28,0.75
0.37,1.0,0.33,0.73
0.38,1.0,0.14,0.79
0.38,1.0,0.18,0.78
0.38,1.0,0.21,0.77
0.38,1.0,0.25,0.76
0.38,1.0,0.28,0.75
0.38,1.0,0.33,0.73
0.39,1.0,0.14,0.79
0.39,1.0,0.18,0.78
0.39,1.0,0.21,0.77
0.39,1.0,0.25,0.76
0.39,1.0,0.28,0.75
0.39,1.0,0.33,0.73
0.4,1.0,0.14,0.79
0.4,1.0,0.18,0.78
0.4,1.0,0.21,0.77
0.4,1.0,0.25,0.76
0.4,1.0,0.28,0.75
0.4,1.0,0.33,0.73
0.41000000000000003,1.0,0.14,0.79
0.41000000000000003,1.0,0.18,0.78
0.41000000000000003,1.0,0.21,0.77
0.41000000000000003,1.0,0.25,0.76
0.41000000000000003,1.0,0.28,0.75
0.41000000000000003,1.0,0.33,0.73
0.42,1.0,0.14,0.79
0.42,1.0,0.18,0.78
0.42,1.0,0.21,0.77
0.42,1.0,0.25,0.76
0.42,1.0,0.28,0.75
0.42,1.0,0.33,0.73
0.43,1.0,0.14,0.79
0.43,1.0,0.18,0.78
0.43,1.0,0.21,0.77
0.43,1.0,0.25,0.76
0.43,1.0,0.28,0.75
0.43,1.0,0.33,0.73
0.44,1.0,0.14,0.79
0.44,1.0,0.18,0.78
0.44,1.0,0.21,0.77
0.44,1.0,0.25,0.76
0.44,1.0,0.28,0.75
0.44,1.0,0.33,0.73
0.45,1.0,0.14,0.79
0.45,1.0,0.18,0.78
0.45,1.0,0.21,0.77
0.45,1.0,0.25,0.76
0.45,1.0,0.28,0.75
0.45,1.0,0.33,0.73
0.46,1.0,0.1,0.8
0.46,1.0,0.14,0.79
0.46,1.0,0.18,0.78
0.46,1.0,0.21,0.77
0.46,1.0,0.25,0.76
0.46,1.0,0.28,0.75
0.46,1.0,0.33,0.73
0.47000000000000003,1.0,0.1,0.8
0.47000000000000003,1.0,0.14,0.79
0.47000000000000003,1.0,0.18,0.78
0.47000000000000003,1.0,0.21,0.77
0.47000000000000003,1.0,0.25,0.76
0.47000000000000003,1.0,0.28,0.75
0.47000000000000003,1.0,0.33,0.73
0.48,1.0,0.1,0.8
0.48,1.0,0.14,0.79
0.48,1.0,0.18,0.78
0.48,1.0,0.21,0.77
0.48,1.0,0.25,0.76
0.48,1.0,0.28,0.75
0.48,1.0,0.33,0.73
0.49,1.0,0.1,0.8
0.49,1.0,0.14,0.79
0.49,1.0,0.18,0.78
0.49,1.0,0.21,0.77
0.49,1.0,0.25,0.76
0.49,1.0,0.28,0.75
0.49,1.0,0.33,0.73
0.5,1.0,0.1,0.8
0.5,1.0,0.14,0.79
0.5,1.0,0.18,0.78
0.5,1.0,0.21,0.77
0.5,1.0,0.25,0.76
0.5,1.0,0.28,0.75
0.5,1.0,0.33,0.73
